"","Date","DAX","VDAX"
"1",2007-01-02,6681.13,16.52
"2",2007-01-03,6691.32,16.47
"3",2007-01-04,6674.4,16.61
"4",2007-01-05,6593.09,17.27
"5",2007-01-08,6607.59,17.76
"6",2007-01-09,6614.37,17.81
"7",2007-01-10,6566.56,18.39
"8",2007-01-11,6687.3,16.77
"9",2007-01-12,6705.17,16.35
"10",2007-01-15,6731.74,16.06
"11",2007-01-16,6716.82,16.62
"12",2007-01-17,6701.7,16.91
"13",2007-01-18,6689.62,16.91
"14",2007-01-19,6747.17,15.87
"15",2007-01-22,6687.31,16.82
"16",2007-01-23,6678.93,14.67
"17",2007-01-24,6748.37,15.81
"18",2007-01-25,6719.58,16.36
"19",2007-01-26,6690.34,16.5
"20",2007-01-29,6726.01,16.45
"21",2007-01-30,6788.23,15.81
"22",2007-01-31,6789.11,15.98
"23",2007-02-01,6851.28,15.27
"24",2007-02-02,6885.76,14.75
"25",2007-02-05,6874.06,15.03
"26",2007-02-06,6875.7,15.17
"27",2007-02-07,6915.56,14.78
"28",2007-02-08,6876.73,15.11
"29",2007-02-09,6911.11,14.86
"30",2007-02-12,6859.45,15.73
"31",2007-02-13,6895.34,15.52
"32",2007-02-14,6961.18,14.92
"33",2007-02-15,6958.62,14.68
"34",2007-02-16,6957.07,14.46
"35",2007-02-19,6987.08,14.17
"36",2007-02-20,6982.91,14.44
"37",2007-02-21,6941.66,15.3
"38",2007-02-22,6973.73,15.02
"39",2007-02-23,6992.58,15.02
"40",2007-02-26,7027.59,14.82
"41",2007-02-27,6819.65,17.01
"42",2007-02-28,6715.44,17.65
"43",2007-03-01,6640.24,18.09
"44",2007-03-02,6603.32,18.5
"45",2007-03-05,6534.57,19.2
"46",2007-03-06,6595,19.14
"47",2007-03-07,6617.75,18.58
"48",2007-03-08,6713.23,17.88
"49",2007-03-09,6716.52,17.97
"50",2007-03-12,6715.49,18.37
"51",2007-03-13,6623.99,19.46
"52",2007-03-14,6447.7,21.46
"53",2007-03-15,6585.47,20.26
"54",2007-03-16,6579.87,19.82
"55",2007-03-19,6671.41,19.28
"56",2007-03-20,6700.29,18.66
"57",2007-03-21,6712.06,18.61
"58",2007-03-22,6856.96,17.5
"59",2007-03-23,6899.06,17.16
"60",2007-03-26,6828.82,18.39
"61",2007-03-27,6858.34,18.47
"62",2007-03-28,6816.89,19.17
"63",2007-03-29,6897.08,18.51
"64",2007-03-30,6917.03,18.13
"65",2007-04-02,6937.17,18.16
"66",2007-04-03,7045.56,16.89
"67",2007-04-04,7073.91,16.93
"68",2007-04-05,7099.91,16.59
"69",2007-04-10,7166.67,16.29
"70",2007-04-11,7152.83,17.06
"71",2007-04-12,7142.95,17.59
"72",2007-04-13,7212.07,17.48
"73",2007-04-16,7338.06,17.41
"74",2007-04-17,7348.83,17.77
"75",2007-04-18,7282.34,18.37
"76",2007-04-19,7242.73,18.65
"77",2007-04-20,7342.54,17.92
"78",2007-04-23,7335.62,18.38
"79",2007-04-24,7270.32,17.73
"80",2007-04-25,7343.08,17.52
"81",2007-04-26,7387.02,17.3
"82",2007-04-27,7378.12,17.63
"83",2007-04-30,7408.87,17.86
"84",2007-05-02,7455.93,17.86
"85",2007-05-03,7476.69,17.85
"86",2007-05-04,7516.76,17.4
"87",2007-05-07,7525.69,17.4
"88",2007-05-08,7442.2,17.9
"89",2007-05-09,7475.99,17.79
"90",2007-05-10,7415.33,18.23
"91",2007-05-11,7479.34,18
"92",2007-05-14,7459.61,18.5
"93",2007-05-15,7505.35,18.22
"94",2007-05-16,7481.25,18.25
"95",2007-05-17,7499.5,18.27
"96",2007-05-18,7607.54,16.99
"97",2007-05-21,7619.31,16.9
"98",2007-05-22,7659.39,16
"99",2007-05-23,7735.88,16.68
"100",2007-05-24,7697.38,17.53
"101",2007-05-25,7739.2,17.35
"102",2007-05-29,7781.04,17.61
"103",2007-05-30,7764.97,17.88
"104",2007-05-31,7883.04,16.89
"105",2007-06-01,7987.85,16.76
"106",2007-06-04,7976.79,17.44
"107",2007-06-05,7919.83,18.41
"108",2007-06-06,7730.05,19.77
"109",2007-06-07,7618.61,20.61
"110",2007-06-08,7590.5,20.41
"111",2007-06-11,7706.1,19.85
"112",2007-06-12,7678.26,20.04
"113",2007-06-13,7680.76,20.28
"114",2007-06-14,7849.16,19.2
"115",2007-06-15,8030.64,18.97
"116",2007-06-18,8036.12,19.87
"117",2007-06-19,8033.52,19.7
"118",2007-06-20,8090.49,19.51
"119",2007-06-21,7964.71,20.28
"120",2007-06-22,7949.63,20.65
"121",2007-06-25,7930.61,20.89
"122",2007-06-26,7860.52,21.28
"123",2007-06-27,7801.23,21.3
"124",2007-06-28,7921.36,20.46
"125",2007-06-29,8007.32,19.88
"126",2007-07-02,7958.24,20.31
"127",2007-07-03,8050.68,19.96
"128",2007-07-04,8075.26,20.01
"129",2007-07-05,7987.13,20.78
"130",2007-07-06,8048.32,20.57
"131",2007-07-09,8077.39,20.55
"132",2007-07-10,7964.76,21.23
"133",2007-07-11,7898.54,21.62
"134",2007-07-12,8053.43,21.04
"135",2007-07-13,8092.77,20.81
"136",2007-07-16,8105.69,21.07
"137",2007-07-17,8038.21,21.52
"138",2007-07-18,7893.61,22.56
"139",2007-07-19,7991.21,21.81
"140",2007-07-20,7874.85,22.37
"141",2007-07-23,7944.21,22.68
"142",2007-07-24,7806.79,22.82
"143",2007-07-25,7692.55,23.44
"144",2007-07-26,7508.96,24.12
"145",2007-07-27,7451.68,24.36
"146",2007-07-30,7456.31,24.83
"147",2007-07-31,7584.14,24.4
"148",2007-08-01,7473.93,25.54
"149",2007-08-02,7534.13,25.45
"150",2007-08-03,7435.67,25.3
"151",2007-08-06,7444.45,25.79
"152",2007-08-07,7513.66,25.02
"153",2007-08-08,7605.94,23.72
"154",2007-08-09,7453.59,25.08
"155",2007-08-10,7343.26,26.92
"156",2007-08-13,7474.33,25.87
"157",2007-08-14,7425.07,26.3
"158",2007-08-15,7445.9,26.13
"159",2007-08-16,7270.07,28.35
"160",2007-08-17,7378.29,28.09
"161",2007-08-20,7407.53,27.05
"162",2007-08-21,7424.75,25.51
"163",2007-08-22,7500.48,24.87
"164",2007-08-23,7511.96,24.21
"165",2007-08-24,7507.27,24.22
"166",2007-08-27,7485.99,24.19
"167",2007-08-28,7430.24,25.08
"168",2007-08-29,7439.18,25.51
"169",2007-08-30,7519.94,24.55
"170",2007-08-31,7638.17,23.75
"171",2007-09-03,7648.58,23.37
"172",2007-09-04,7721.77,22.62
"173",2007-09-05,7588.03,23.65
"174",2007-09-06,7621.72,24.02
"175",2007-09-07,7436.63,25.47
"176",2007-09-10,7375.44,27
"177",2007-09-11,7457.9,26.41
"178",2007-09-12,7472.99,25.77
"179",2007-09-13,7535.97,24.91
"180",2007-09-14,7497.74,25.11
"181",2007-09-17,7479.85,26.14
"182",2007-09-18,7575.21,25.07
"183",2007-09-19,7750.84,21.77
"184",2007-09-20,7735.09,21.07
"185",2007-09-21,7794.43,19.8
"186",2007-09-24,7787.92,19.29
"187",2007-09-25,7769.44,19.89
"188",2007-09-26,7804.15,19.53
"189",2007-09-27,7853.79,19.2
"190",2007-09-28,7861.51,19.59
"191",2007-10-01,7922.42,19.68
"192",2007-10-02,7946.79,19.85
"193",2007-10-03,7955.3,20.45
"194",2007-10-04,7944.99,20.41
"195",2007-10-05,8002.18,19.36
"196",2007-10-08,7974.37,19.34
"197",2007-10-09,7980.44,19.17
"198",2007-10-10,7986.57,19.17
"199",2007-10-11,8033.69,18.81
"200",2007-10-12,8041.26,18.96
"201",2007-10-15,7969.47,19.81
"202",2007-10-16,7962.64,20.51
"203",2007-10-17,7985.41,20.18
"204",2007-10-18,7921.4,20.4
"205",2007-10-19,7884.12,20.24
"206",2007-10-22,7794.94,22.12
"207",2007-10-23,7842.79,17.49
"208",2007-10-24,7828.96,20.71
"209",2007-10-25,7932.44,20.06
"210",2007-10-26,7949.17,19.3
"211",2007-10-29,8009.67,18.86
"212",2007-10-30,7977.94,18.99
"213",2007-10-31,8019.22,18.52
"214",2007-11-01,7880.85,19.15
"215",2007-11-02,7849.49,20.34
"216",2007-11-05,7807.55,21.05
"217",2007-11-06,7827.19,20.53
"218",2007-11-07,7799.62,20.69
"219",2007-11-08,7819.47,21.35
"220",2007-11-09,7812.4,21.78
"221",2007-11-12,7806.84,21.95
"222",2007-11-13,7777.56,21.68
"223",2007-11-14,7783.11,21.34
"224",2007-11-15,7667.03,22.04
"225",2007-11-16,7612.26,22.21
"226",2007-11-19,7511.97,23.25
"227",2007-11-20,7630.31,19.58
"228",2007-11-21,7518.42,23.67
"229",2007-11-22,7562.1,23.15
"230",2007-11-23,7608.96,22.44
"231",2007-11-26,7567.36,23
"232",2007-11-27,7531.35,23.66
"233",2007-11-28,7723.66,22.66
"234",2007-11-29,7765.19,21.65
"235",2007-11-30,7870.52,20.56
"236",2007-12-03,7837.26,20.53
"237",2007-12-04,7808.94,20.68
"238",2007-12-05,7944.77,19.5
"239",2007-12-06,7940.58,19.29
"240",2007-12-07,7994.07,18.63
"241",2007-12-10,8033.36,18.49
"242",2007-12-11,8009.42,18.76
"243",2007-12-12,8076.12,18.11
"244",2007-12-13,7928.31,19.68
"245",2007-12-14,7948.36,19.75
"246",2007-12-17,7825.44,20.88
"247",2007-12-18,7850.74,20.85
"248",2007-12-19,7837.32,20.82
"249",2007-12-20,7869.19,20.37
"250",2007-12-21,8002.67,18.35
"251",2007-12-27,8038.6,18.39
"252",2007-12-28,8067.32,19.62
"253",2008-01-02,7949.11,21.1
"254",2008-01-03,7908.41,21.48
"255",2008-01-04,7808.69,22.06
"256",2008-01-07,7817.17,22.31
"257",2008-01-08,7849.99,21.64
"258",2008-01-09,7782.71,21.04
"259",2008-01-10,7713.09,22.29
"260",2008-01-11,7717.95,21.89
"261",2008-01-14,7732.02,21.55
"262",2008-01-15,7566.38,22.37
"263",2008-01-16,7471.57,23.12
"264",2008-01-17,7413.53,22.95
"265",2008-01-18,7314.17,24.01
"266",2008-01-21,6790.19,29.31
"267",2008-01-22,6769.47,24
"268",2008-01-23,6439.21,23.65
"269",2008-01-24,6821.07,23.58
"270",2008-01-25,6816.74,27.98
"271",2008-01-28,6818.85,28.54
"272",2008-01-29,6892.96,27.14
"273",2008-01-30,6875.35,27.14
"274",2008-01-31,6851.75,27.14
"275",2008-02-01,6968.67,25.46
"276",2008-02-04,7000.49,25.37
"277",2008-02-05,6765.25,27.95
"278",2008-02-06,6847.51,27.91
"279",2008-02-07,6733.72,28.55
"280",2008-02-08,6767.28,28.76
"281",2008-02-11,6743.54,29.3
"282",2008-02-12,6967.84,28.04
"283",2008-02-13,6973.67,26.99
"284",2008-02-14,6962.28,26.78
"285",2008-02-15,6832.43,27.82
"286",2008-02-18,6967.55,27.17
"287",2008-02-19,7002.29,25.31
"288",2008-02-20,6899.68,25.83
"289",2008-02-21,6904.85,26.58
"290",2008-02-22,6806.29,27.37
"291",2008-02-25,6882.56,26.44
"292",2008-02-26,6985.97,26.04
"293",2008-02-27,6997.85,25.43
"294",2008-02-28,6862.52,25.86
"295",2008-02-29,6748.13,27.5
"296",2008-03-03,6689.95,29.08
"297",2008-03-04,6545.04,29.66
"298",2008-03-05,6683.71,28.65
"299",2008-03-06,6591.31,28.94
"300",2008-03-07,6513.99,29.8
"301",2008-03-10,6448.08,30.27
"302",2008-03-11,6524.57,29.25
"303",2008-03-12,6599.37,28.28
"304",2008-03-13,6500.56,28.82
"305",2008-03-14,6451.9,29.63
"306",2008-03-17,6182.3,33.07
"307",2008-03-18,6393.39,31.21
"308",2008-03-19,6361.22,29.26
"309",2008-03-20,6319.99,28.84
"310",2008-03-25,6524.71,27.27
"311",2008-03-26,6489.26,27.44
"312",2008-03-27,6578.06,26.16
"313",2008-03-28,6559.9,25.89
"314",2008-03-31,6534.97,26.23
"315",2008-04-01,6720.33,24.58
"316",2008-04-02,6777.44,24.15
"317",2008-04-03,6741.72,24.76
"318",2008-04-04,6763.39,24.11
"319",2008-04-07,6821.03,23.56
"320",2008-04-08,6771.98,23.98
"321",2008-04-09,6721.36,24.16
"322",2008-04-10,6704.32,23.92
"323",2008-04-11,6603.57,24.28
"324",2008-04-14,6554.49,24.88
"325",2008-04-15,6585.05,24.45
"326",2008-04-16,6702.84,23.66
"327",2008-04-17,6681.81,23.43
"328",2008-04-18,6843.08,21.97
"329",2008-04-21,6786.55,22.26
"330",2008-04-22,6728.3,22.09
"331",2008-04-23,6795.03,22.06
"332",2008-04-24,6821.32,21.42
"333",2008-04-25,6896.58,20.92
"334",2008-04-28,6925.33,20.37
"335",2008-04-29,6885.34,20.65
"336",2008-04-30,6948.82,20.39
"337",2008-05-02,7043.23,19.56
"338",2008-05-05,7052.08,19.67
"339",2008-05-06,7017.1,19.75
"340",2008-05-07,7076.25,19.53
"341",2008-05-08,7071.9,19.74
"342",2008-05-09,7003.17,20.17
